geoid,year,qoz_2018,population,population_source_code,poverty_universe,poverty_universe_source_code,poverty_count,poverty_count_source_code,median_household_income,median_household_income_source_code,median_gross_rent,median_gross_rent_source_code,civilian_labor_force,civilian_labor_force_source_code,unemployed,unemployed_source_code,workplace_jobs
25017310100,2018,1,6081,,5535,,1551,,31194,,904,,3206,,209,,0
25017310100,2019,1,6221,,5696,,1456,,38015,,1058,,3470,,183,,0
25017310200,2018,0,7030,,6830,,774,,53098,,1145,,3532,,199,,589
25017310200,2019,0,6770,,6572,,795,,61892,,1221,,3506,,150,,582
25017310300,2018,0,6212,,6187,,1992,,45942,,1172,,3242,,197,,249
25017310300,2019,0,6252,,6252,,1551,,52520,,1176,,3543,,340,,272
25017310400,2018,0,3025,,2980,,616,,42935,,1174,,1742,,141,,359
25017310400,2019,0,3129,,3082,,658,,45486,,1146,,1675,,143,,311
25017310500,2018,0,3786,,3531,,1164,,48889,,1335,,1898,,93,,183
25017310500,2019,0,3705,,3451,,1133,,59063,,1394,,2014,,45,,178
25017310601,2018,0,6310,,5788,,372,,62944,,870,,3280,,304,,1415
25017310601,2019,0,5959,,5424,,328,,59821,,958,,3093,,140,,1530
25017310602,2018,0,5163,,4958,,880,,67716,,1195,,2975,,172,,3580
25017310602,2019,0,5446,,5250,,791,,76523,,1301,,3047,,181,,3521
25017310700,2018,0,4963,,4489,,1250,,39096,,1101,,2510,,170,,574
25017310700,2019,0,4925,,4422,,1269,,41875,,1196,,2590,,102,,561
25017311100,2018,0,2707,,2701,,619,,53203,,1134,,1448,,94,,1011
25017311100,2019,0,2495,,2487,,478,,54632,,1175,,1368,,54,,950
25017311200,2018,0,3071,,3043,,696,,40417,,1042,,1366,,50,,410
25017311200,2019,0,2858,,2819,,344,,43533,,1063,,1524,,55,,372
25017311300,2018,0,3953,,3854,,667,,62545,,1065,,2289,,142,,483
25017311300,2019,0,4067,,3963,,651,,62404,,1104,,2355,,149,,490
25017311400,2018,0,5875,,5748,,956,,55961,,1297,,3516,,251,,2584
25017311400,2019,0,6177,,6079,,841,,59792,,1348,,3672,,204,,2604
25017311500,2018,0,2853,,2853,,427,,54756,,1290,,1768,,102,,340
25017311500,2019,0,2880,,2880,,489,,62111,,1360,,1703,,78,,322
25017311600,2018,1,5790,,5740,,686,,66287,,1167,,3024,,124,,6125
25017311600,2019,1,5830,,5785,,797,,66020,,1236,,3004,,122,,6076
25017311700,2018,1,5239,,5170,,1085,,67478,,1165,,2890,,184,,820
25017311700,2019,1,5230,,5148,,889,,78359,,1221,,2946,,168,,800
25017311800,2018,1,3743,,3739,,619,,45739,,1132,,1878,,181,,958
25017311800,2019,1,3624,,3604,,657,,52250,,1255,,1707,,66,,927
25017311900,2018,1,2589,,2573,,1071,,23495,,760,,1045,,153,,441
25017311900,2019,1,2709,,2696,,1082,,25238,,770,,1158,,131,,506
25017312000,2018,0,2796,,2796,,756,,46071,,1059,,1405,,126,,175
25017312000,2019,0,2897,,2897,,632,,46518,,1224,,1451,,126,,167
25017312100,2018,0,3182,,3182,,877,,37961,,1144,,1441,,164,,464
25017312100,2019,0,3376,,3376,,985,,46333,,1179,,1526,,146,,442
25017312200,2018,0,4577,,4577,,887,,64955,,1362,,2592,,103,,2229
25017312200,2019,0,4657,,4657,,807,,62582,,1353,,2623,,74,,2154
25017312300,2018,0,5308,,5211,,438,,74115,,1211,,3053,,253,,1635
25017312300,2019,0,5358,,5264,,338,,75767,,1290,,3246,,256,,1631
25017312400,2018,0,2336,,2331,,669,,33144,,853,,1010,,104,,1900
25017312400,2019,0,2196,,2179,,516,,34246,,958,,994,,44,,1959
25017312501,2018,0,4491,,4491,,501,,88911,,1302,,2694,,190,,149
25017312501,2019,0,4592,,4578,,583,,89757,,1164,,2680,,145,,168
25017312502,2018,0,3965,,3958,,193,,83487,,1151,,2257,,165,,376
25017312502,2019,0,3917,,3910,,175,,96919,,1171,,2280,,83,,433
25017313101,2018,0,6467,,6467,,618,,116331,,969,,3986,,159,,3864
25017313101,2019,0,6562,,6562,,406,,119764,,1285,,3978,,131,,3565
25017313102,2018,0,5805,,5805,,184,,105333,,1208,,3610,,192,,1012
25017313102,2019,0,5802,,5802,,174,,106987,,1166,,3517,,197,,1009
25017314101,2018,0,7146,,7095,,596,,91750,,1392,,3896,,125,,666
25017314101,2019,0,7303,,7239,,710,,96875,,1499,,3970,,146,,721
25017314102,2018,0,7629,,7614,,731,,81219,,1297,,4252,,190,,856
25017314102,2019,0,7682,,7665,,534,,85904,,1299,,4343,,173,,903
25017314200,2018,0,5054,,5052,,257,,71235,,842,,2861,,80,,1382
25017314200,2019,0,4639,,4639,,156,,72382,,1066,,2827,,127,,1349
25017314301,2018,0,8257,,8204,,629,,95125,,1302,,4831,,337,,1960
25017314301,2019,0,8498,,8434,,485,,86128,,1350,,4640,,210,,1905
25017314302,2018,0,3180,,3162,,107,,127813,,1297,,1885,,78,,1623
25017314302,2019,0,3251,,3235,,133,,119155,,1375,,1943,,74,,1599
25017315100,2018,0,5896,,5896,,479,,107984,,1617,,3335,,125,,6229
25017315100,2019,0,5840,,5840,,411,,113689,,1705,,3228,,126,,6561
25017315200,2018,0,8503,,8358,,639,,95679,,1852,,5085,,165,,4189
25017315200,2019,0,8563,,8420,,487,,99600,,2070,,5160,,138,,4037
25017315401,2018,0,3870,,3507,,182,,77679,,,-666666666,1950,,66,,3345
25017315401,2019,0,3943,,3631,,205,,77500,,1528,,1950,,97,,1738
25017315402,2018,0,3070,,3065,,128,,121042,,,-666666666,1815,,61,,2174
25017315402,2019,0,3208,,3198,,104,,119840,,2081,,1913,,52,,2032
25017315403,2018,0,1774,,1774,,36,,113636,,,-666666666,993,,41,,336
25017315403,2019,0,1805,,1789,,31,,117014,,428,,1020,,36,,267
25017315500,2018,0,7889,,7862,,334,,91821,,1544,,4807,,273,,1578
25017315500,2019,0,7739,,7711,,317,,102875,,1922,,4665,,185,,1586
25017316101,2018,0,5236,,5223,,194,,111500,,2571,,3024,,111,,136
25017316101,2019,0,5326,,5312,,232,,113194,,2523,,3189,,148,,150
25017316102,2018,0,6892,,6868,,250,,108138,,974,,3799,,118,,4731
25017316102,2019,0,6672,,6672,,200,,108893,,781,,3690,,133,,4545
25017316201,2018,0,4283,,4283,,200,,97841,,1836,,2426,,100,,1585
25017316201,2019,0,4373,,4373,,171,,100833,,1836,,2540,,109,,1676
25017316202,2018,0,4449,,4449,,153,,106532,,1641,,2571,,156,,1772
25017316202,2019,0,4402,,4402,,187,,109023,,1717,,2468,,132,,1735
25017316300,2018,0,9440,,9440,,362,,100134,,1522,,5997,,245,,7424
25017316300,2019,0,9076,,9076,,353,,100509,,1627,,6199,,288,,7794
25017316400,2018,0,7114,,6045,,177,,102986,,2197,,3727,,109,,4359
25017316400,2019,0,7300,,6217,,165,,106271,,2160,,3818,,134,,4876
25017316500,2018,0,5630,,5443,,245,,95519,,1241,,3492,,228,,5152
25017316500,2019,0,6051,,5865,,213,,95554,,1355,,3544,,255,,5960
25017317101,2018,0,6637,,6637,,166,,103361,,1570,,3888,,103,,2367
25017317101,2019,0,6645,,6645,,207,,104322,,1563,,3898,,150,,2716
25017317102,2018,0,4640,,4640,,234,,124464,,1755,,2678,,116,,10659
25017317102,2019,0,4600,,4600,,201,,130000,,1776,,2599,,106,,10304
25017317103,2018,0,4814,,4803,,167,,139157,,1708,,2531,,113,,272
25017317103,2019,0,4703,,4693,,138,,133977,,1600,,2460,,140,,268
25017317201,2018,0,2901,,2901,,46,,136767,,,-666666666,1486,,53,,74
25017317201,2019,0,3069,,3069,,41,,167344,,,-666666666,1747,,37,,72
25017317202,2018,0,3432,,3432,,103,,133750,,1625,,1945,,103,,835
25017317202,2019,0,3328,,3328,,95,,142083,,1345,,1872,,118,,1284
25017317203,2018,0,4268,,4186,,169,,111563,,788,,2199,,50,,3986
25017317203,2019,0,4212,,4132,,155,,125833,,1063,,2220,,75,,3901
25017317301,2018,0,2609,,2582,,77,,78619,,1726,,1470,,41,,2331
25017317301,2019,0,2684,,2669,,67,,87155,,1992,,1470,,27,,1999
25017317302,2018,0,5785,,5785,,369,,88750,,1092,,3194,,197,,1794
25017317302,2019,0,5885,,5885,,367,,98821,,1155,,3171,,210,,1975
25017318100,2018,0,6751,,6751,,182,,130263,,,-666666666,3549,,64,,614
25017318100,2019,0,6826,,6826,,153,,141458,,2483,,3764,,74,,689
25017318200,2018,0,4855,,4855,,128,,128214,,1663,,2894,,57,,386
25017318200,2019,0,4890,,4890,,182,,129784,,1628,,2944,,55,,374
25017318300,2018,0,8145,,8145,,173,,165461,,1826,,4297,,155,,1412
25017318300,2019,0,8082,,8082,,81,,165563,,2373,,4274,,160,,1492
25017318400,2018,0,4443,,4443,,129,,141932,,1853,,2323,,111,,10236
25017318400,2019,0,4544,,4544,,84,,142159,,1920,,2396,,118,,10194
25017320102,2018,0,5524,,5515,,136,,167206,,1180,,2976,,101,,7075
25017320102,2019,0,5393,,5384,,248,,151528,,1232,,2806,,48,,6684
25017320103,2018,0,3075,,3056,,66,,172857,,1460,,1673,,87,,0
25017320103,2019,0,2949,,2930,,91,,181719,,1168,,1528,,92,,0
25017320104,2018,0,8579,,8535,,191,,162610,,1845,,4833,,228,,0
25017320104,2019,0,9256,,9229,,298,,148672,,1993,,5189,,234,,0
25017321100,2018,0,6840,,6769,,302,,88375,,1538,,3865,,327,,3537
25017321100,2019,0,6516,,6445,,270,,86294,,1612,,3531,,251,,3721
25017321200,2018,1,6587,,6555,,254,,70575,,1424,,3901,,193,,1196
25017321200,2019,1,6804,,6760,,216,,81100,,1441,,3930,,116,,1119
25017321300,2018,1,7857,,7857,,378,,70737,,1268,,4936,,75,,0
25017321300,2019,1,8216,,8216,,383,,70290,,1257,,4918,,113,,0
25017321400,2018,0,3464,,3321,,156,,93750,,2030,,2003,,98,,17705
25017321400,2019,0,3724,,3588,,129,,107773,,2075,,2195,,76,,18767
25017321500,2018,0,6742,,6605,,728,,66319,,1369,,4320,,174,,4033
25017321500,2019,0,6215,,6091,,606,,58547,,1330,,4073,,161,,3919
25017321600,2018,0,8286,,8225,,657,,94194,,1598,,5325,,273,,1087
25017321600,2019,0,8261,,8207,,613,,100385,,1713,,5449,,245,,1065
25017322100,2018,0,4678,,4678,,132,,116188,,1736,,2898,,189,,1634
25017322100,2019,0,4813,,4813,,126,,117125,,1682,,2992,,200,,1673
25017322200,2018,0,4007,,4007,,183,,84574,,1212,,2194,,83,,3539
25017322200,2019,0,4151,,4151,,180,,93300,,1152,,2317,,60,,3434
25017322300,2018,0,6520,,6520,,511,,63477,,1125,,3774,,114,,3171
25017322300,2019,0,6321,,6321,,453,,63643,,1139,,3634,,126,,3138
25017322400,2018,0,4663,,4663,,325,,86514,,1542,,2822,,65,,1483
25017322400,2019,0,4602,,4602,,186,,90972,,1438,,2774,,55,,1648
25017323100,2018,0,7098,,7075,,268,,145967,,1453,,3918,,110,,0
25017323100,2019,0,7133,,7117,,246,,148235,,1466,,3871,,50,,0
25017324101,2018,0,5467,,5355,,291,,113581,,1486,,3012,,145,,5242
25017324101,2019,0,5679,,5567,,254,,116782,,1629,,3148,,140,,5232
25017324102,2018,0,4468,,4455,,179,,124742,,,-666666666,2491,,107,,3040
25017324102,2019,0,4392,,4378,,221,,130208,,944,,2483,,114,,3234
25017325100,2018,0,8055,,8012,,884,,84917,,1015,,4910,,117,,0
25017325100,2019,0,8106,,8032,,621,,92778,,1097,,4804,,82,,0
25017326101,2018,0,4583,,4502,,209,,134972,,1318,,2564,,108,,1936
25017326101,2019,0,4636,,4546,,163,,133413,,1325,,2568,,70,,1955
25017326102,2018,0,6718,,6718,,290,,117438,,966,,3402,,138,,1653
25017326102,2019,0,6677,,6677,,263,,123400,,988,,3452,,132,,1650
25017327101,2018,0,4052,,4052,,28,,133783,,1292,,2349,,55,,569
25017327101,2019,0,3881,,3881,,32,,139063,,1634,,2377,,19,,554
25017327102,2018,0,4235,,4224,,305,,85175,,1298,,2387,,135,,482
25017327102,2019,0,4471,,4451,,396,,95233,,1275,,2541,,151,,651
25017327103,2018,0,3796,,3779,,178,,91140,,788,,2004,,90,,531
25017327103,2019,0,3753,,3720,,175,,90966,,850,,1988,,75,,391
25017328100,2018,0,3345,,3345,,83,,131250,,1750,,1906,,73,,366
25017328100,2019,0,3366,,3360,,99,,135909,,1750,,1977,,72,,333
25017330100,2018,0,8905,,8905,,344,,153148,,2293,,5116,,94,,0
25017330100,2019,0,8899,,8899,,338,,151731,,2241,,5093,,144,,0
25017330200,2018,0,6737,,6637,,108,,110298,,1397,,3945,,189,,0
25017330200,2019,0,6682,,6587,,130,,113994,,1446,,3952,,247,,0
25017331101,2018,0,3462,,3400,,69,,113750,,2114,,2136,,41,,9019
25017331101,2019,0,3190,,3166,,52,,117361,,2307,,2053,,19,,9027
25017331102,2018,0,7363,,7106,,80,,110052,,1788,,4164,,95,,9769
25017331102,2019,0,7346,,7100,,79,,125750,,1949,,3991,,62,,10066
25017331200,2018,0,5593,,5580,,195,,125375,,1754,,3674,,170,,1719
25017331200,2019,0,5569,,5534,,180,,129302,,1796,,3559,,89,,1737
25017331300,2018,0,7240,,7214,,236,,124602,,2065,,4247,,235,,1695
25017331300,2019,0,7272,,7233,,354,,118646,,,-666666666,4129,,268,,1436
25017332100,2018,0,6583,,6583,,51,,135436,,2158,,3392,,102,,981
25017332100,2019,0,6710,,6710,,48,,147823,,2763,,3527,,12,,989
25017332200,2018,0,9299,,9299,,484,,101828,,2055,,5217,,414,,0
25017332200,2019,0,9434,,9434,,348,,118702,,2087,,5392,,272,,0
25017332300,2018,0,7362,,7362,,199,,93125,,1575,,3952,,82,,2276
25017332300,2019,0,7478,,7478,,316,,100440,,1610,,4047,,57,,2113
25017332400,2018,0,3815,,3782,,315,,93136,,2524,,2067,,94,,0
25017332400,2019,0,4028,,3962,,327,,103594,,2761,,2136,,86,,0
25017333100,2018,0,8095,,7989,,294,,93343,,1505,,4546,,239,,1848
25017333100,2019,0,7761,,7667,,330,,96824,,1711,,4518,,173,,2176
25017333200,2018,0,5161,,5131,,262,,77356,,1417,,2871,,120,,1955
25017333200,2019,0,5199,,5168,,323,,81207,,1413,,2905,,100,,1926
25017333300,2018,0,3574,,3574,,209,,70880,,1554,,2290,,114,,1657
25017333300,2019,0,3535,,3535,,121,,72878,,1600,,2234,,98,,1541
25017333400,2018,0,6038,,6038,,575,,91756,,1467,,3723,,3,,6648
25017333400,2019,0,6284,,6264,,570,,94222,,1753,,3734,,3,,7177
25017333501,2018,0,5685,,5673,,266,,102500,,1363,,3242,,108,,1302
25017333501,2019,0,5842,,5808,,326,,116250,,1592,,3425,,108,,1357
25017333502,2018,0,3236,,3110,,82,,86053,,1278,,1876,,86,,644
25017333502,2019,0,3209,,3093,,99,,81466,,1372,,1923,,61,,619
25017333600,2018,0,8509,,8488,,640,,88087,,1703,,5181,,208,,0
25017333600,2019,0,8474,,8456,,742,,91250,,1731,,5141,,174,,0
25017334100,2018,0,6522,,6506,,322,,133095,,1677,,3719,,128,,739
25017334100,2019,0,6844,,6829,,295,,136135,,1732,,3790,,152,,704
25017334200,2018,0,3836,,3792,,87,,102634,,1381,,2191,,89,,944
25017334200,2019,0,3998,,3964,,85,,98438,,1455,,2259,,83,,1094
25017334300,2018,0,7742,,7630,,148,,142113,,962,,4258,,101,,914
25017334300,2019,0,7720,,7609,,153,,159911,,722,,4309,,105,,1563
25017334400,2018,0,7000,,6988,,251,,90811,,1316,,3836,,115,,4251
25017334400,2019,0,6570,,6559,,167,,100481,,1500,,3674,,99,,4500
25017335100,2018,0,5709,,5691,,233,,91250,,1288,,3155,,141,,6087
25017335100,2019,0,5705,,5692,,277,,89286,,1220,,3270,,119,,5775
25017335200,2018,0,6251,,6120,,140,,98351,,1164,,3519,,75,,864
25017335200,2019,0,6554,,6418,,231,,97500,,1159,,3642,,67,,876
25017335301,2018,0,4395,,4359,,282,,84863,,1436,,2829,,108,,2082
25017335301,2019,0,4445,,4403,,183,,95000,,1446,,2768,,99,,2018
25017335302,2018,0,5191,,5191,,182,,93955,,1451,,3070,,99,,7009
25017335302,2019,0,5014,,5014,,203,,110037,,1695,,3050,,101,,6672
25017335400,2018,0,5414,,5263,,241,,112566,,1460,,3163,,96,,786
25017335400,2019,0,5275,,5121,,214,,123894,,1454,,3115,,111,,806
25017336100,2018,0,5639,,5624,,163,,107083,,1092,,3267,,120,,1589
25017336100,2019,0,5481,,5471,,192,,96327,,1221,,3224,,68,,1648
25017336200,2018,0,6014,,5901,,347,,131741,,1652,,3399,,54,,0
25017336200,2019,0,6065,,5955,,255,,151935,,1755,,3324,,94,,0
25017336300,2018,0,6463,,6429,,71,,120436,,1339,,3997,,113,,710
25017336300,2019,0,6582,,6530,,97,,119214,,1556,,3982,,101,,734
25017336401,2018,0,4892,,4892,,330,,69219,,1525,,3132,,101,,0
25017336401,2019,0,5380,,5380,,343,,89922,,1828,,3561,,114,,0
25017336402,2018,0,5108,,5014,,232,,79969,,1161,,2927,,75,,1557
25017336402,2019,0,4605,,4513,,247,,79417,,1302,,2576,,98,,1576
25017337101,2018,0,2922,,2907,,309,,87353,,450,,1506,,28,,382
25017337101,2019,0,3159,,3147,,271,,102569,,342,,1668,,45,,406
25017337102,2018,0,5386,,5336,,365,,100067,,1621,,3226,,123,,769
25017337102,2019,0,5553,,5503,,361,,106083,,1620,,3342,,59,,872
25017337201,2018,0,3140,,3104,,94,,83472,,1337,,1854,,50,,590
25017337201,2019,0,3211,,3169,,118,,95185,,1402,,1982,,61,,583
25017337202,2018,0,4869,,4846,,154,,102775,,1708,,2661,,130,,2479
25017337202,2019,0,5204,,5180,,143,,100946,,1845,,2862,,127,,2389
25017337300,2018,0,5827,,5809,,255,,94965,,1585,,3677,,187,,2926
25017337300,2019,0,6096,,6078,,269,,102269,,1498,,4003,,142,,2905
25017338100,2018,0,3298,,3298,,33,,161625,,1806,,1756,,32,,2601
25017338100,2019,0,3177,,3177,,51,,154643,,1770,,1561,,19,,2754
25017338200,2018,0,4172,,3973,,208,,114655,,1522,,2125,,58,,2811
25017338200,2019,0,4087,,3891,,193,,119514,,1756,,2055,,34,,2817
25017338300,2018,0,3281,,3210,,50,,135787,,2253,,1479,,84,,1129
25017338300,2019,0,3428,,3344,,49,,161094,,2318,,1503,,57,,1186
25017338400,2018,0,6116,,6116,,37,,204934,,2660,,3087,,73,,500
25017338400,2019,0,6224,,6224,,71,,232961,,,-666666666,3140,,54,,490
25017338500,2018,0,5810,,5810,,223,,186793,,1763,,2952,,34,,1652
25017338500,2019,0,5822,,5822,,152,,201250,,1659,,2936,,65,,1738
25017339100,2018,0,6462,,6284,,319,,90433,,652,,3491,,88,,0
25017339100,2019,0,6388,,6166,,247,,88393,,561,,3468,,122,,0
25017339200,2018,0,6053,,5939,,168,,139516,,1786,,3803,,109,,459
25017339200,2019,0,5995,,5878,,147,,161588,,2007,,3868,,98,,441
25017339300,2018,0,2654,,2640,,307,,72763,,1412,,1544,,42,,372
25017339300,2019,0,2617,,2600,,248,,85707,,1428,,1526,,26,,360
25017339400,2018,0,3457,,3373,,613,,90625,,1746,,2212,,54,,419
25017339400,2019,0,3690,,3601,,800,,84196,,1777,,2443,,74,,413
25017339500,2018,0,5574,,3797,,306,,85852,,1441,,3233,,100,,5618
25017339500,2019,0,5669,,3933,,341,,94375,,1773,,3355,,115,,6388
25017339600,2018,0,5575,,5559,,856,,81759,,1786,,4246,,89,,286
25017339600,2019,0,5181,,5166,,732,,99547,,1888,,4028,,63,,301
25017339700,2018,1,3935,,3935,,327,,72951,,1542,,2534,,23,,2058
25017339700,2019,1,3893,,3893,,348,,71306,,1559,,2423,,37,,2087
25017339801,2018,0,4791,,4791,,666,,91811,,2231,,3042,,117,,0
25017339801,2019,0,5026,,5026,,731,,89757,,2403,,3073,,61,,0
25017339802,2018,0,5000,,4968,,653,,90750,,1726,,2893,,141,,4616
25017339802,2019,0,5184,,5162,,617,,101692,,1763,,3109,,105,,4536
25017339900,2018,0,5140,,5140,,331,,84784,,1615,,3274,,132,,348
25017339900,2019,0,5101,,5101,,261,,90045,,1810,,3283,,61,,339
25017340000,2018,0,2525,,2525,,199,,79436,,1705,,1669,,134,,432
25017340000,2019,0,2463,,2463,,29,,102188,,1793,,1525,,37,,596
25017340100,2018,0,6605,,6460,,369,,101728,,1113,,3854,,167,,344
25017340100,2019,0,6430,,6292,,347,,101795,,1126,,3611,,191,,383
25017341101,2018,0,3751,,3751,,283,,89145,,1692,,2406,,95,,241
25017341101,2019,0,3876,,3876,,280,,105469,,1751,,2465,,76,,256
25017341102,2018,0,4218,,4202,,737,,52850,,1187,,2558,,166,,716
25017341102,2019,0,4320,,4302,,696,,68989,,1385,,2658,,136,,671
25017341200,2018,1,6840,,6840,,708,,66418,,1444,,3971,,78,,1359
25017341200,2019,1,6945,,6945,,734,,66793,,1505,,4047,,137,,1100
25017341300,2018,1,5166,,5166,,938,,45689,,1675,,2720,,179,,0
25017341300,2019,1,5455,,5455,,1053,,42500,,1693,,2794,,140,,0
25017341400,2018,0,6272,,6179,,561,,69500,,1420,,3727,,115,,352
25017341400,2019,0,6541,,6456,,570,,65703,,1549,,3704,,135,,369
25017341500,2018,0,5782,,5763,,831,,63125,,1520,,3351,,308,,516
25017341500,2019,0,5449,,5428,,594,,68311,,1453,,3024,,120,,488
25017341600,2018,0,6267,,6245,,1354,,70711,,1638,,3676,,295,,408
25017341600,2019,0,5976,,5947,,1156,,76803,,1551,,3518,,241,,594
25017341700,2018,0,5479,,5479,,797,,68526,,1329,,2903,,155,,446
25017341700,2019,0,5467,,5467,,720,,71097,,1381,,2829,,115,,448
25017341800,2018,0,6848,,6848,,2191,,35977,,1047,,3318,,173,,1785
25017341800,2019,0,6585,,6585,,2130,,32155,,1025,,3057,,195,,1854
25017341901,2018,0,1388,,1388,,28,,73516,,1667,,750,,15,,308
25017341901,2019,0,1372,,1372,,17,,83281,,1727,,783,,23,,299
25017341902,2018,0,9083,,9083,,1540,,72635,,1725,,4950,,339,,0
25017341902,2019,0,8998,,8998,,1450,,87324,,1854,,5179,,386,,0
25017342101,2018,0,4808,,4669,,741,,46250,,1275,,2463,,111,,1299
25017342101,2019,0,5096,,4959,,383,,63239,,1362,,2792,,145,,857
25017342102,2018,0,3837,,3813,,766,,47026,,1267,,2021,,142,,402
25017342102,2019,0,4033,,4007,,480,,64400,,1394,,2248,,147,,378
25017342201,2018,0,5025,,5025,,273,,59250,,1425,,2798,,118,,159
25017342201,2019,0,5038,,5038,,247,,57591,,1486,,2894,,97,,172
25017342202,2018,0,4199,,4175,,416,,64098,,1358,,2271,,93,,383
25017342202,2019,0,3893,,3873,,459,,65129,,1062,,2192,,70,,360
25017342300,2018,0,7833,,7814,,1114,,66639,,1438,,4452,,311,,0
25017342300,2019,0,7661,,7643,,1219,,68551,,1476,,4558,,227,,0
25017342400,2018,1,7125,,7125,,1365,,58243,,1456,,3964,,155,,0
25017342400,2019,1,7282,,7282,,1596,,66187,,1609,,4330,,169,,0
25017342500,2018,0,8129,,8093,,852,,59840,,1317,,4611,,299,,0
25017342500,2019,0,8369,,8338,,878,,65319,,1430,,4758,,371,,0
25017342600,2018,0,4900,,4900,,528,,65682,,1425,,3014,,192,,247
25017342600,2019,0,4746,,4746,,536,,66328,,1411,,2841,,169,,264
25017350103,2018,1,1798,,1798,,45,,105650,,1998,,1342,,72,,0
25017350103,2019,1,2260,,2260,,48,,107726,,2142,,1685,,71,,0
25017350104,2018,0,7889,,7860,,1483,,58298,,1189,,4219,,396,,0
25017350104,2019,0,7926,,7899,,1414,,67736,,1453,,4473,,292,,0
25017350200,2018,0,6434,,6434,,615,,94907,,1836,,4336,,203,,0
25017350200,2019,0,7181,,7181,,976,,100313,,2023,,4824,,135,,0
25017350300,2018,0,2950,,2882,,273,,87656,,1946,,2139,,35,,539
25017350300,2019,0,2799,,2788,,164,,105526,,2221,,2206,,17,,592
25017350400,2018,0,6031,,5968,,508,,120186,,1946,,4616,,129,,633
25017350400,2019,0,5740,,5673,,329,,118056,,2013,,4540,,124,,584
25017350500,2018,0,1526,,1523,,120,,109896,,2068,,1147,,77,,730
25017350500,2019,0,1593,,1589,,96,,116875,,2355,,1208,,61,,777
25017350600,2018,0,4846,,2452,,294,,152689,,2159,,2879,,97,,154
25017350600,2019,0,5054,,2596,,316,,141169,,2176,,2962,,93,,136
25017350700,2018,0,5884,,5858,,1066,,71912,,1180,,4067,,242,,0
25017350700,2019,0,5849,,5823,,1426,,59922,,1220,,3637,,218,,0
25017350800,2018,0,2081,,2081,,152,,135000,,2224,,1665,,13,,569
25017350800,2019,0,2090,,2090,,150,,150192,,2451,,1678,,20,,555
25017350900,2018,0,3730,,3730,,271,,128958,,2062,,3109,,60,,2641
25017350900,2019,0,3720,,3720,,239,,138958,,2205,,3177,,75,,2592
25017351000,2018,0,6941,,6941,,657,,107115,,1969,,5830,,138,,0
25017351000,2019,0,6787,,6787,,476,,109873,,1997,,5766,,98,,0
25017351100,2018,0,6039,,5974,,483,,102264,,1762,,4531,,53,,0
25017351100,2019,0,5690,,5618,,495,,97833,,1796,,4204,,71,,0
25017351203,2018,0,4695,,4695,,725,,100678,,2003,,3517,,122,,540
25017351203,2019,0,4457,,4457,,709,,103268,,2072,,3359,,131,,574
25017351204,2018,0,4721,,4708,,831,,92045,,1874,,3329,,143,,2313
25017351204,2019,0,4711,,4701,,713,,98871,,2060,,3381,,161,,2491
25017351300,2018,0,4372,,4372,,659,,67107,,1305,,2965,,155,,391
25017351300,2019,0,4171,,4171,,432,,88868,,1417,,2890,,142,,1940
25017351403,2018,0,4224,,4224,,338,,66525,,1536,,2711,,59,,432
25017351403,2019,0,4774,,4774,,366,,79464,,1764,,3206,,69,,437
25017351404,2018,0,3828,,3794,,383,,64073,,1395,,2497,,186,,859
25017351404,2019,0,3791,,3719,,264,,63419,,1646,,2469,,96,,848
25017351500,2018,1,2445,,2445,,386,,77539,,1716,,1655,,47,,6821
25017351500,2019,1,2313,,2313,,367,,76538,,1728,,1614,,36,,6924
25017352101,2018,0,2582,,2582,,579,,101103,,2725,,1789,,46,,1573
25017352101,2019,0,2669,,2669,,552,,101250,,2749,,1897,,51,,1770
25017352102,2018,0,2383,,2370,,264,,103333,,2126,,1574,,13,,11089
