geoid,latitude,longitude,population,population_source_code,population_moe,population_moe_source_code,poverty_population,poverty_population_source_code,poverty_count,poverty_count_source_code,poverty_count_moe,poverty_count_moe_source_code,median_household_income,median_household_income_source_code,median_income_moe,median_income_moe_source_code,workers,workers_source_code,public_transit_workers,public_transit_workers_source_code,median_gross_rent,median_gross_rent_source_code,median_rent_moe,median_rent_moe_source_code
25023561400,42.000413,-70.951289,6022,,616.0,,6022,,393,,241.0,,78542.0,,34353.0,,2761,,59,,1958.0,,178.0,
25023980200,41.9500489,-70.9519064,1461,,295.0,,70,,9,,12.0,,80729.0,,56684.0,,21,,3,,,-666666666,,-222222222
25023980300,41.990101,-70.9624084,2456,,46.0,,8,,0,,14.0,,,-666666666,,-222222222,1093,,0,,,-666666666,,-222222222
25023990003,42.0626995,-70.5623387,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025000101,42.3608778,-71.133051,1666,,384.0,,1666,,155,,84.0,,151466.0,,27810.0,,1055,,251,,2625.0,,205.0,
25025000102,42.3590809,-71.1439885,4023,,772.0,,4021,,1062,,510.0,,79000.0,,22606.0,,2526,,569,,2189.0,,742.0,
25025000201,42.3540651,-71.1611678,4332,,811.0,,4319,,636,,551.0,,114271.0,,44397.0,,3015,,532,,2724.0,,205.0,
25025000202,42.3526051,-71.1543443,3703,,430.0,,3703,,822,,291.0,,88625.0,,24911.0,,2221,,507,,2211.0,,196.0,
25025000301,42.3541444,-71.16882,2718,,318.0,,2620,,240,,93.0,,131206.0,,14039.0,,2002,,445,,2754.0,,269.0,
25025000302,42.3472585,-71.1676864,3227,,673.0,,3227,,326,,138.0,,116793.0,,27712.0,,2257,,369,,2587.0,,236.0,
25025000401,42.3438495,-71.1492929,4702,,491.0,,4682,,1088,,325.0,,75366.0,,12559.0,,3098,,1218,,1769.0,,240.0,
25025000402,42.3441742,-71.1588288,3672,,868.0,,3627,,535,,270.0,,111705.0,,30395.0,,2166,,366,,2303.0,,158.0,
25025000502,42.3315048,-71.1574973,5826,,432.0,,2950,,594,,157.0,,82125.0,,13921.0,,3014,,892,,1974.0,,128.0,
25025000503,42.3396411,-71.1500865,2062,,377.0,,2036,,228,,118.0,,92560.0,,9307.0,,1602,,744,,2081.0,,138.0,
25025000505,42.3431835,-71.1411123,1912,,319.0,,1826,,290,,139.0,,80556.0,,23239.0,,1176,,518,,2071.0,,201.0,
25025000506,42.3401535,-71.1459005,2397,,397.0,,2397,,473,,160.0,,73403.0,,15161.0,,1601,,698,,2126.0,,140.0,
25025000601,42.350982,-71.1456705,3620,,480.0,,3610,,415,,137.0,,97877.0,,24740.0,,2462,,603,,2225.0,,96.0,
25025000603,42.3476014,-71.1449263,1763,,462.0,,1745,,761,,420.0,,33229.0,,24217.0,,869,,315,,1690.0,,244.0,
25025000604,42.351044,-71.1397725,2465,,369.0,,2465,,889,,331.0,,60060.0,,28869.0,,1568,,431,,2194.0,,115.0,
25025000701,42.346958,-71.1379847,4111,,808.0,,4098,,792,,330.0,,93326.0,,20945.0,,2989,,941,,2198.0,,72.0,
25025000703,42.3513284,-71.1282176,1724,,203.0,,1724,,629,,154.0,,46985.0,,15045.0,,1208,,542,,2065.0,,183.0,
25025000704,42.3500028,-71.1334045,4043,,634.0,,4022,,798,,256.0,,78778.0,,10787.0,,3122,,1087,,2348.0,,124.0,
25025000804,42.3586255,-71.1308995,3238,,702.0,,3238,,686,,164.0,,81853.0,,26220.0,,1702,,313,,2346.0,,384.0,
25025000805,42.3539909,-71.1278821,3123,,426.0,,2799,,971,,355.0,,53824.0,,30504.0,,1867,,547,,2294.0,,180.0,
25025000806,42.3636765,-71.1264765,2273,,224.0,,1284,,250,,126.0,,89479.0,,39166.0,,888,,93,,3501.0,,,-333333333
25025000807,42.3524656,-71.1168882,3092,,204.0,,31,,20,,24.0,,,-666666666,,-222222222,1152,,76,,,-666666666,,-222222222
25025010103,42.3498504,-71.1034992,3527,,206.0,,558,,158,,61.0,,45000.0,,22091.0,,1374,,196,,2399.0,,472.0,
25025010104,42.34943,-71.0937493,4662,,277.0,,2531,,786,,191.0,,88611.0,,35553.0,,2266,,592,,2554.0,,256.0,
25025010204,42.3464726,-71.1034355,3098,,276.0,,1506,,522,,165.0,,41480.0,,14874.0,,1396,,200,,2267.0,,176.0,
25025010205,42.3432726,-71.0994449,3850,,557.0,,3729,,791,,277.0,,67380.0,,46602.0,,2616,,620,,2392.0,,126.0,
25025010206,42.346504,-71.0942317,2205,,704.0,,2202,,637,,347.0,,60769.0,,38468.0,,1478,,192,,2597.0,,413.0,
25025010300,42.339422,-71.1018257,5099,,174.0,,530,,90,,38.0,,71000.0,,20873.0,,2288,,310,,2079.0,,208.0,
25025010403,42.345075,-71.0880611,2580,,540.0,,2580,,1319,,520.0,,40581.0,,4087.0,,1426,,316,,2209.0,,119.0,
25025010404,42.3419678,-71.0886377,4363,,300.0,,2031,,860,,235.0,,29779.0,,11388.0,,1708,,541,,2139.0,,120.0,
25025010405,42.3398656,-71.0895958,6372,,399.0,,1972,,854,,193.0,,24750.0,,12184.0,,2300,,502,,677.0,,525.0,
25025010408,42.3431682,-71.0958461,1280,,182.0,,1280,,376,,122.0,,75658.0,,8633.0,,916,,103,,2331.0,,78.0,
25025010500,42.3444618,-71.0843482,3241,,458.0,,2598,,845,,173.0,,56386.0,,1240.0,,1304,,208,,3109.0,,706.0,
25025010600,42.3476422,-71.0793745,3220,,413.0,,3220,,354,,154.0,,117422.0,,46647.0,,1900,,355,,2683.0,,471.0,
25025010701,42.3497199,-71.0838784,2354,,303.0,,2024,,197,,89.0,,143125.0,,32585.0,,1532,,222,,2598.0,,354.0,
25025010702,42.3518383,-71.0755131,2163,,311.0,,2052,,156,,78.0,,164716.0,,67675.0,,1496,,163,,2818.0,,342.0,
25025010801,42.3541707,-71.0769092,2677,,320.0,,2361,,163,,86.0,,159141.0,,50718.0,,1739,,99,,2645.0,,283.0,
25025010802,42.3515155,-71.0857007,3170,,440.0,,3050,,197,,86.0,,180313.0,,35550.0,,2222,,348,,2815.0,,244.0,
25025020101,42.3577451,-71.0693336,3907,,629.0,,3881,,156,,98.0,,213421.0,,42846.0,,2634,,142,,2747.0,,353.0,
25025020200,42.3602609,-71.0685049,3124,,415.0,,3124,,393,,108.0,,122737.0,,16097.0,,2506,,382,,2326.0,,232.0,
25025020301,42.3631736,-71.0686464,2399,,465.0,,2340,,292,,114.0,,115370.0,,48899.0,,1509,,259,,3288.0,,266.0,
25025020302,42.3593442,-71.0639956,1201,,139.0,,1201,,98,,64.0,,165938.0,,52653.0,,788,,191,,2842.0,,229.0,
25025020304,42.3640512,-71.0609927,1361,,160.0,,1331,,172,,82.0,,189167.0,,53814.0,,1021,,196,,3501.0,,,-333333333
25025020305,42.366777,-71.0645674,4213,,671.0,,3929,,451,,237.0,,143333.0,,32123.0,,2422,,497,,3247.0,,293.0,
25025030100,42.3669373,-71.0561403,2006,,400.0,,2006,,291,,173.0,,111500.0,,27490.0,,1655,,306,,2536.0,,191.0,
25025030200,42.3646862,-71.0570125,1549,,306.0,,1549,,144,,74.0,,112183.0,,8114.0,,1203,,309,,2362.0,,163.0,
25025030301,42.3599516,-71.0492086,1420,,392.0,,1420,,89,,59.0,,132307.0,,91814.0,,691,,83,,3239.0,,524.0,
25025030302,42.3601404,-71.0577232,2372,,290.0,,1829,,276,,112.0,,146154.0,,22953.0,,1449,,298,,3158.0,,459.0,
25025030400,42.3637112,-71.0536706,3858,,525.0,,3787,,388,,196.0,,112123.0,,16190.0,,2947,,408,,2601.0,,199.0,
25025030500,42.3675671,-71.0515811,2219,,352.0,,2170,,147,,90.0,,139191.0,,33718.0,,1656,,209,,2935.0,,239.0,
25025040100,42.3730476,-71.0597515,2764,,336.0,,2756,,123,,58.0,,189333.0,,44600.0,,1746,,111,,2259.0,,450.0,
25025040200,42.376905,-71.0567739,1586,,291.0,,1586,,329,,209.0,,138000.0,,126936.0,,721,,153,,650.0,,293.0,
25025040300,42.3787362,-71.0633901,4888,,606.0,,4888,,134,,125.0,,184879.0,,49196.0,,3164,,624,,2538.0,,522.0,
25025040401,42.3740347,-71.0665218,2783,,452.0,,2761,,107,,84.0,,155918.0,,49650.0,,1701,,257,,1154.0,,88.0,
25025040600,42.3832248,-71.0698352,3989,,438.0,,3989,,152,,96.0,,160929.0,,20267.0,,2925,,725,,3044.0,,274.0,
25025040801,42.3789064,-71.0518705,3984,,583.0,,3962,,406,,269.0,,100806.0,,31668.0,,2236,,439,,1795.0,,1174.0,
25025050101,42.3816657,-71.0397908,4981,,977.0,,4944,,845,,277.0,,65662.0,,38234.0,,2638,,840,,1003.0,,656.0,
25025050200,42.3775778,-71.0357577,5908,,848.0,,5908,,1160,,485.0,,97462.0,,13681.0,,3421,,1727,,2041.0,,190.0,
25025050300,42.3722392,-71.0434118,3567,,481.0,,3566,,607,,203.0,,74894.0,,7744.0,,2123,,711,,1736.0,,406.0,
25025050400,42.36822,-71.0378995,2270,,513.0,,2270,,350,,171.0,,76307.0,,37347.0,,1250,,665,,2375.0,,364.0,
25025050500,42.3708587,-71.031925,1846,,264.0,,1846,,264,,136.0,,109758.0,,16446.0,,1303,,742,,2283.0,,168.0,
25025050600,42.3719233,-71.0372787,2425,,517.0,,2399,,153,,110.0,,74704.0,,18646.0,,1491,,780,,2126.0,,110.0,
25025050700,42.3753741,-71.0332347,4427,,735.0,,4427,,836,,449.0,,87063.0,,21348.0,,2754,,1762,,2120.0,,187.0,
25025050901,42.3819368,-71.0295001,3981,,780.0,,3981,,355,,237.0,,111192.0,,34452.0,,2279,,1144,,1953.0,,160.0,
25025051000,42.3873027,-71.0161271,5069,,703.0,,5069,,397,,201.0,,96536.0,,32189.0,,3414,,1160,,2205.0,,203.0,
25025051101,42.3854556,-71.0043188,6223,,949.0,,6095,,956,,496.0,,80000.0,,33160.0,,3472,,880,,1481.0,,263.0,
25025051200,42.364448,-71.0364673,3390,,411.0,,3374,,348,,184.0,,117194.0,,26902.0,,2415,,823,,2795.0,,226.0,
25025060101,42.3347618,-71.0279302,3693,,502.0,,3651,,82,,66.0,,167250.0,,30330.0,,2647,,646,,2846.0,,265.0,
25025060200,42.3325583,-71.0326799,2271,,432.0,,2271,,140,,73.0,,178063.0,,17334.0,,1659,,310,,3385.0,,192.0,
25025060301,42.3334669,-71.0369483,3622,,701.0,,3622,,321,,157.0,,183375.0,,28132.0,,2687,,467,,2951.0,,787.0,
25025060400,42.3323988,-71.0428981,5283,,772.0,,5283,,216,,268.0,,186174.0,,49357.0,,4239,,1150,,3101.0,,913.0,
25025060501,42.3368686,-71.0382133,4476,,627.0,,4476,,200,,128.0,,162426.0,,23081.0,,3344,,599,,2981.0,,662.0,
25025060601,42.3392514,-71.0489604,1802,,339.0,,1802,,69,,78.0,,182965.0,,47909.0,,1527,,559,,3141.0,,543.0,
25025060602,42.3441304,-71.0461108,399,,152.0,,399,,21,,31.0,,117278.0,,45107.0,,357,,48,,3410.0,,297.0,
25025060603,42.3477038,-71.041147,1721,,238.0,,1721,,91,,58.0,,160417.0,,46080.0,,1479,,149,,3501.0,,,-333333333
25025060604,42.3514186,-71.0402409,3053,,318.0,,3053,,40,,34.0,,218982.0,,34023.0,,2506,,232,,3501.0,,,-333333333
25025060700,42.3385217,-71.0539041,1804,,401.0,,1804,,667,,294.0,,23670.0,,707.0,,583,,257,,777.0,,123.0,
25025060800,42.3353908,-71.0514885,4513,,514.0,,4488,,332,,144.0,,171940.0,,33982.0,,3461,,817,,3040.0,,650.0,
25025061000,42.3317196,-71.0499288,2342,,495.0,,2342,,582,,340.0,,84176.0,,33150.0,,1430,,430,,1154.0,,279.0,
25025061101,42.3262844,-71.0542968,2571,,428.0,,2567,,1229,,388.0,,24318.0,,13908.0,,1120,,542,,834.0,,325.0,
25025061201,42.3326075,-71.0576503,1744,,403.0,,1737,,394,,362.0,,124342.0,,51508.0,,1171,,387,,2865.0,,244.0,
25025061202,42.3387527,-71.0625085,0,,14.0,,0,,0,,14.0,,,-666666666,,-222222222,0,,0,,,-666666666,,-222222222
25025061203,42.3416085,-71.0566283,2524,,365.0,,2339,,82,,72.0,,250001.0,,,-333333333,1903,,567,,3454.0,,316.0,
25025061204,42.3457244,-71.0532683,939,,224.0,,939,,33,,28.0,,166692.0,,16212.0,,698,,41,,3501.0,,,-333333333
25025070102,42.3556883,-71.0617639,2942,,344.0,,2026,,723,,278.0,,90962.0,,56571.0,,1301,,234,,2374.0,,546.0,
25025070103,42.3478532,-71.0598082,647,,266.0,,647,,47,,37.0,,95000.0,,34042.0,,385,,61,,3054.0,,570.0,
25025070104,42.3523203,-71.0562868,2413,,409.0,,2413,,562,,288.0,,214097.0,,58891.0,,1481,,190,,3501.0,,,-333333333
25025070201,42.3500054,-71.0653769,3415,,292.0,,1469,,594,,160.0,,38393.0,,24169.0,,1324,,249,,,-666666666,,-222222222
25025070202,42.3500656,-71.0619598,4136,,538.0,,3865,,1152,,358.0,,40694.0,,17047.0,,2184,,356,,1921.0,,330.0,
25025070301,42.346324,-71.0716357,2660,,640.0,,2658,,358,,375.0,,204102.0,,69397.0,,1534,,194,,2817.0,,465.0,
25025070302,42.3499539,-71.0694197,1781,,247.0,,1781,,389,,183.0,,121250.0,,65935.0,,917,,203,,2061.0,,404.0,
25025070402,42.3455432,-71.0651669,3341,,305.0,,3321,,1107,,273.0,,75091.0,,25348.0,,1744,,164,,2512.0,,862.0,
25025070501,42.3431213,-71.0691593,2147,,329.0,,2147,,89,,54.0,,224821.0,,28913.0,,1493,,48,,3090.0,,359.0,
25025070502,42.3411012,-71.0737001,3687,,799.0,,3675,,1558,,597.0,,52736.0,,47242.0,,1566,,196,,765.0,,52.0,
25025070600,42.3432581,-71.0753887,2343,,431.0,,2343,,75,,50.0,,241008.0,,32975.0,,1474,,186,,3321.0,,206.0,
25025070700,42.3458828,-71.0761507,2504,,397.0,,2504,,283,,169.0,,126695.0,,51403.0,,1671,,486,,2444.0,,761.0,
25025070801,42.3399771,-71.0825322,1148,,389.0,,1148,,407,,376.0,,44811.0,,14672.0,,603,,252,,2162.0,,657.0,
25025070802,42.3417055,-71.0802334,2247,,366.0,,2247,,279,,134.0,,90670.0,,32058.0,,1444,,403,,2653.0,,869.0,
25025070901,42.3377169,-71.0795662,1268,,267.0,,1261,,257,,121.0,,40406.0,,15971.0,,638,,297,,823.0,,630.0,
25025070902,42.338807,-71.0774493,2273,,282.0,,2251,,393,,153.0,,126875.0,,42922.0,,1445,,319,,2371.0,,608.0,
25025071101,42.3359523,-71.0727888,3758,,504.0,,3658,,969,,305.0,,91338.0,,8912.0,,2223,,514,,1989.0,,346.0,
25025071201,42.3397875,-71.0670373,4285,,693.0,,4239,,678,,151.0,,112540.0,,19319.0,,1900,,304,,1388.0,,531.0,
25025080100,42.3293312,-71.0705295,2593,,336.0,,2146,,555,,216.0,,58000.0,,17534.0,,1144,,438,,1625.0,,227.0,
25025080300,42.3274519,-71.0790504,2065,,383.0,,2056,,649,,237.0,,41474.0,,19024.0,,802,,353,,1506.0,,202.0,
25025080401,42.3321176,-71.0808969,3109,,477.0,,3096,,967,,303.0,,32526.0,,13387.0,,1240,,283,,969.0,,245.0,
25025080500,42.3356843,-71.0825085,3485,,408.0,,3485,,1125,,361.0,,44031.0,,16873.0,,1282,,459,,1241.0,,373.0,
25025080601,42.3333769,-71.0880443,3649,,401.0,,1424,,796,,347.0,,23693.0,,14416.0,,1363,,320,,973.0,,517.0,
25025080801,42.3346063,-71.0962114,4425,,810.0,,2929,,1256,,529.0,,38188.0,,32186.0,,1787,,704,,713.0,,291.0,
25025080900,42.3323435,-71.1016923,3420,,474.0,,3404,,1231,,265.0,,66042.0,,16454.0,,1808,,387,,2173.0,,199.0,
25025081001,42.3345574,-71.1068296,5230,,773.0,,5218,,1889,,625.0,,48022.0,,14428.0,,2767,,786,,1759.0,,189.0,
25025081101,42.3270449,-71.1124512,1557,,299.0,,1439,,169,,114.0,,82568.0,,8869.0,,966,,349,,2772.0,,592.0,
25025081102,42.3288046,-71.1059304,2935,,586.0,,2915,,781,,209.0,,89253.0,,16965.0,,1847,,322,,2175.0,,229.0,
25025081200,42.3243654,-71.1037533,3523,,539.0,,3523,,1182,,393.0,,34792.0,,27314.0,,1464,,539,,632.0,,181.0,
25025081301,42.3186892,-71.0993402,2635,,907.0,,2617,,1315,,798.0,,33182.0,,14112.0,,833,,218,,845.0,,105.0,
25025081302,42.3197631,-71.096562,2251,,379.0,,2222,,715,,305.0,,29962.0,,7446.0,,922,,211,,1103.0,,228.0,
25025081400,42.3277602,-71.0937549,3442,,439.0,,3428,,1095,,275.0,,73375.0,,31764.0,,1822,,504,,1586.0,,403.0,
25025081500,42.3207186,-71.0929141,2589,,453.0,,2521,,425,,214.0,,75708.0,,11525.0,,1284,,307,,2034.0,,507.0,
25025081700,42.3226992,-71.0860337,3676,,445.0,,3629,,1036,,390.0,,32288.0,,6098.0,,1453,,436,,661.0,,444.0,
25025081800,42.3203184,-71.0800303,3305,,606.0,,3305,,582,,255.0,,60720.0,,29492.0,,1784,,633,,1186.0,,738.0,
25025081900,42.3154742,-71.089652,3304,,898.0,,3128,,738,,371.0,,70341.0,,59865.0,,1820,,542,,1400.0,,311.0,
25025082000,42.3137479,-71.0839483,3383,,666.0,,3379,,1257,,372.0,,44963.0,,21192.0,,1375,,417,,1350.0,,349.0,
25025082100,42.3094485,-71.0872292,4052,,1134.0,,4052,,934,,534.0,,29441.0,,5615.0,,1472,,634,,814.0,,327.0,
25025090100,42.3023758,-71.0820195,5529,,852.0,,5529,,1751,,707.0,,37198.0,,12504.0,,2099,,671,,1567.0,,622.0,
25025090200,42.3071378,-71.0790559,3090,,614.0,,3090,,809,,428.0,,44676.0,,21933.0,,1116,,464,,744.0,,639.0,
25025090300,42.3109366,-71.076505,3494,,650.0,,3494,,688,,393.0,,47691.0,,21442.0,,1634,,570,,1501.0,,273.0,
25025090400,42.3171635,-71.0747098,3647,,665.0,,3647,,577,,237.0,,64492.0,,16348.0,,1553,,447,,1461.0,,867.0,
25025090600,42.3229604,-71.0722753,2219,,367.0,,2219,,582,,237.0,,60787.0,,22433.0,,1154,,343,,1814.0,,272.0,
25025090700,42.324115,-71.0600141,4562,,476.0,,4562,,863,,340.0,,92426.0,,53689.0,,2514,,646,,1672.0,,359.0,
25025090901,42.317172,-71.044563,2971,,400.0,,2971,,1071,,336.0,,55096.0,,9363.0,,1406,,346,,2212.0,,255.0,
25025091001,42.3082205,-71.0517137,3365,,566.0,,3354,,253,,121.0,,89265.0,,23879.0,,2048,,782,,2376.0,,193.0,
25025091100,42.3156248,-71.0556094,4679,,577.0,,4632,,511,,216.0,,129732.0,,25810.0,,3076,,1019,,2283.0,,190.0,
25025091200,42.3163259,-71.0622198,3055,,452.0,,3030,,975,,415.0,,67594.0,,18618.0,,1874,,537,,1286.0,,220.0,
25025091300,42.3199357,-71.0668701,2687,,377.0,,2687,,867,,324.0,,60962.0,,20419.0,,1102,,392,,1817.0,,472.0,
25025091400,42.3152689,-71.0698538,3212,,459.0,,3205,,967,,358.0,,51926.0,,20525.0,,1433,,402,,1320.0,,281.0,
25025091500,42.3114941,-71.0643707,3591,,508.0,,3591,,951,,427.0,,62717.0,,12819.0,,1824,,439,,1820.0,,291.0,
25025091600,42.3060353,-71.0611919,2557,,816.0,,2480,,448,,180.0,,45321.0,,24061.0,,1212,,234,,1510.0,,444.0,
25025091700,42.3036084,-71.0659184,3186,,574.0,,3152,,859,,431.0,,72780.0,,22122.0,,1396,,591,,2131.0,,249.0,
25025091800,42.3073664,-71.0705167,3499,,676.0,,3484,,1120,,464.0,,41817.0,,39188.0,,1649,,437,,1847.0,,404.0,
25025091900,42.3008408,-71.0755308,4678,,879.0,,4622,,734,,396.0,,74160.0,,23273.0,,2253,,627,,1696.0,,188.0,
25025092000,42.2996758,-71.0675668,6148,,1035.0,,6128,,1149,,478.0,,59757.0,,19927.0,,3192,,1026,,1608.0,,454.0,
25025092101,42.2979499,-71.0541278,6190,,876.0,,6067,,1046,,537.0,,62368.0,,17528.0,,2748,,711,,2177.0,,212.0,
25025092200,42.2950131,-71.0661804,3642,,688.0,,3593,,400,,308.0,,107273.0,,20883.0,,2043,,381,,1743.0,,583.0,
25025092300,42.2939435,-71.0750607,3890,,493.0,,3890,,592,,341.0,,73047.0,,37303.0,,1958,,386,,2061.0,,277.0,
25025092400,42.2960408,-71.0849902,5987,,1143.0,,5987,,1442,,453.0,,56528.0,,26300.0,,2551,,595,,1238.0,,335.0,
25025100100,42.2902498,-71.0873027,6080,,953.0,,5951,,1441,,679.0,,42269.0,,12369.0,,2622,,1116,,1297.0,,470.0,
25025100200,42.2848003,-71.0857223,3420,,538.0,,3392,,714,,337.0,,74679.0,,12542.0,,1553,,430,,1732.0,,595.0,
25025100300,42.2827979,-71.0797972,3920,,748.0,,3890,,205,,194.0,,85344.0,,16129.0,,1828,,380,,2092.0,,204.0,
25025100400,42.2817867,-71.0708444,5109,,836.0,,5024,,1087,,527.0,,115906.0,,14710.0,,2684,,569,,2076.0,,202.0,
25025100500,42.2882316,-71.0707467,7694,,976.0,,7491,,1544,,703.0,,66944.0,,37940.0,,4083,,1171,,1729.0,,520.0,
25025100601,42.2908491,-71.0562794,6368,,891.0,,6269,,795,,525.0,,112446.0,,17667.0,,3294,,558,,2302.0,,250.0,
25025100603,42.2914125,-71.0421575,2269,,453.0,,2198,,169,,145.0,,140153.0,,41230.0,,1531,,185,,1880.0,,661.0,
25025100700,42.2826719,-71.0479602,4721,,673.0,,4721,,187,,93.0,,135450.0,,32454.0,,2657,,238,,1988.0,,364.0,
25025100800,42.2775008,-71.0636843,5816,,788.0,,5816,,608,,250.0,,77224.0,,28030.0,,3279,,643,,1948.0,,220.0,
25025100900,42.2740065,-71.0742308,4681,,812.0,,4676,,186,,138.0,,114034.0,,16638.0,,2633,,590,,1847.0,,356.0,
25025101001,42.2721326,-71.101728,6697,,1001.0,,6697,,430,,351.0,,93452.0,,17685.0,,3424,,635,,1762.0,,132.0,
25025101002,42.2740572,-71.0853267,6369,,849.0,,6338,,1635,,819.0,,48667.0,,8421.0,,2693,,422,,1395.0,,273.0,
25025101101,42.2848807,-71.0958793,4144,,850.0,,4144,,723,,299.0,,75357.0,,41895.0,,2136,,674,,1918.0,,293.0,
25025101102,42.2787956,-71.0920463,4733,,805.0,,4733,,1269,,431.0,,46379.0,,5339.0,,2127,,633,,1755.0,,298.0,
25025110104,42.2934302,-71.1208887,2204,,300.0,,2194,,463,,252.0,,79464.0,,18460.0,,1106,,242,,,-666666666,,-222222222
25025110105,42.2988673,-71.1114074,2702,,590.0,,2702,,191,,104.0,,152019.0,,33016.0,,2058,,606,,2644.0,,361.0,
25025110106,42.2924541,-71.116541,1685,,570.0,,1685,,111,,43.0,,108974.0,,94406.0,,958,,362,,2682.0,,180.0,
25025110201,42.280496,-71.1170508,2251,,442.0,,2251,,394,,141.0,,70139.0,,34837.0,,1075,,349,,1232.0,,1180.0,
25025110301,42.2868052,-71.1132775,2648,,354.0,,2616,,141,,93.0,,107450.0,,11870.0,,1371,,365,,1809.0,,178.0,
25025110401,42.2864371,-71.1225498,3508,,472.0,,3507,,432,,277.0,,97540.0,,11401.0,,1889,,442,,2013.0,,414.0,
25025110403,42.2791462,-71.1281223,4949,,557.0,,4930,,214,,128.0,,132719.0,,17390.0,,2797,,308,,2493.0,,442.0,
25025110501,42.2821618,-71.1414485,3204,,576.0,,3204,,179,,112.0,,147500.0,,27619.0,,1950,,290,,2360.0,,283.0,
25025110502,42.2829171,-71.132605,3945,,693.0,,3945,,284,,133.0,,126250.0,,39338.0,,2584,,388,,1969.0,,399.0,
25025110601,42.2982511,-71.1399775,3038,,435.0,,2886,,114,,82.0,,140000.0,,42489.0,,1502,,175,,2760.0,,1411.0,
25025110607,42.2902453,-71.1350293,5316,,693.0,,5055,,252,,197.0,,155192.0,,24517.0,,3146,,470,,2344.0,,218.0,
25025120103,42.3117553,-71.118142,1823,,219.0,,1823,,45,,31.0,,247533.0,,31266.0,,1172,,201,,3343.0,,861.0,
25025120104,42.3042695,-71.1170951,2422,,405.0,,2422,,136,,88.0,,142885.0,,29784.0,,1631,,434,,2469.0,,319.0,
25025120105,42.3087398,-71.1262938,2382,,182.0,,2106,,186,,114.0,,191397.0,,27751.0,,1216,,69,,3501.0,,,-333333333
25025120201,42.3051903,-71.1083461,4511,,642.0,,4511,,631,,314.0,,107955.0,,29025.0,,3042,,792,,2352.0,,250.0,
25025120301,42.3126892,-71.1019405,5044,,517.0,,4944,,550,,230.0,,130246.0,,18561.0,,3324,,971,,2072.0,,530.0,
25025120400,42.3139087,-71.1116638,6930,,801.0,,6792,,393,,241.0,,163713.0,,19725.0,,4471,,1072,,2678.0,,238.0,
25025120500,42.3206587,-71.1042025,2543,,382.0,,2543,,426,,155.0,,157813.0,,50955.0,,1411,,431,,2928.0,,557.0,
25025120600,42.3190999,-71.1088366,2555,,442.0,,2555,,69,,38.0,,147226.0,,38905.0,,1875,,515,,2787.0,,125.0,
25025120700,42.3243205,-71.1109956,1905,,404.0,,1905,,115,,80.0,,124500.0,,34220.0,,1128,,369,,2627.0,,200.0,
25025130101,42.2922825,-71.166244,6275,,810.0,,6244,,261,,138.0,,154528.0,,15539.0,,3876,,690,,2615.0,,388.0,
25025130200,42.2873319,-71.157012,4516,,531.0,,4450,,148,,152.0,,154464.0,,32462.0,,2373,,239,,1900.0,,305.0,
25025130300,42.2791297,-71.1507116,4375,,443.0,,4375,,140,,85.0,,165000.0,,26213.0,,2240,,228,,2371.0,,328.0,
25025130402,42.2719594,-71.1668004,5275,,854.0,,5270,,227,,131.0,,107986.0,,46385.0,,2992,,301,,1747.0,,443.0,
25025130404,42.2665157,-71.1559219,2880,,300.0,,2796,,179,,93.0,,96761.0,,23124.0,,1529,,192,,2072.0,,160.0,
25025130406,42.2600645,-71.1514976,5781,,944.0,,5733,,1161,,794.0,,46463.0,,11896.0,,2671,,326,,1154.0,,241.0,
25025140102,42.2446858,-71.1426123,5359,,704.0,,5359,,74,,58.0,,128673.0,,11814.0,,2829,,426,,2157.0,,129.0,
25025140105,42.2680071,-71.1251854,3641,,578.0,,3641,,537,,262.0,,85000.0,,29848.0,,1820,,323,,2169.0,,459.0,
25025140106,42.2738738,-71.1371416,2232,,295.0,,2232,,313,,161.0,,59861.0,,22672.0,,1013,,254,,1663.0,,396.0,
25025140107,42.2577216,-71.1284206,3290,,551.0,,3290,,509,,297.0,,106111.0,,17302.0,,1468,,181,,1260.0,,711.0,
25025140201,42.2375297,-71.1305801,2636,,793.0,,2636,,153,,64.0,,110655.0,,11733.0,,1364,,153,,1739.0,,81.0,
25025140202,42.2495181,-71.117543,5952,,649.0,,5843,,142,,68.0,,111910.0,,29204.0,,3220,,607,,2229.0,,210.0,
25025140300,42.2587734,-71.1188131,7215,,1450.0,,7179,,611,,409.0,,93225.0,,21508.0,,3341,,680,,2182.0,,250.0,
25025140400,42.2692219,-71.1118088,8724,,1066.0,,8668,,1101,,367.0,,94794.0,,23618.0,,4475,,534,,1598.0,,240.0,
25025160102,42.3921702,-71.0288541,3659,,517.0,,3595,,953,,447.0,,67500.0,,22587.0,,1530,,347,,1648.0,,345.0,
25025160103,42.3877265,-71.0289262,4730,,916.0,,4537,,1078,,732.0,,80573.0,,24774.0,,1780,,203,,1940.0,,288.0,
25025160200,42.389784,-71.0357615,4444,,678.0,,4262,,1217,,437.0,,73889.0,,4257.0,,1775,,670,,2097.0,,121.0,
25025160300,42.3880151,-71.046734,2185,,258.0,,2112,,290,,130.0,,75417.0,,34623.0,,1160,,146,,1211.0,,982.0,
