person_id,cohort,weight,age,age_band,education_band,worker_class,puma,sex,race,hispanic_origin,employed
2019-2019HU0678744-02,2019,260,59,50-64,high_school_some_college,1,00103,1,8,05,1
2019-2019HU0679239-01,2019,87,56,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU0679882-01,2019,94,49,35-49,graduate,1,00400,1,1,01,1
2019-2019HU0681276-01,2019,40,59,50-64,high_school_some_college,2,00201,1,1,01,1
2019-2019HU0681276-02,2019,40,58,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0681276-03,2019,81,34,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0681276-04,2019,56,33,18-34,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0681276-05,2019,50,28,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0681276-08,2019,81,33,18-34,below_high_school,1,00201,1,1,01,1
2019-2019HU0681279-01,2019,130,47,35-49,associate_bachelor,1,00101,1,1,01,1
2019-2019HU0682063-01,2019,306,63,50-64,high_school_some_college,missing,00101,1,1,01,0
2019-2019HU0682063-02,2019,348,18,18-34,high_school_some_college,1,00101,1,1,01,1
2019-2019HU0682063-03,2019,492,61,50-64,below_high_school,4,00101,2,1,01,1
2019-2019HU0682086-01,2019,112,27,18-34,graduate,1,00103,1,1,01,1
2019-2019HU0682086-02,2019,129,28,18-34,associate_bachelor,1,00103,2,1,01,1
2019-2019HU0683158-01,2019,213,33,18-34,associate_bachelor,1,00101,1,1,01,1
2019-2019HU0683196-01,2019,155,51,50-64,associate_bachelor,1,00102,1,1,01,1
2019-2019HU0683323-01,2019,103,54,50-64,high_school_some_college,1,00201,2,6,01,1
2019-2019HU0683642-01,2019,88,34,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019HU0683642-02,2019,88,36,35-49,high_school_some_college,missing,00300,2,1,01,0
2019-2019HU0684228-01,2019,54,60,50-64,associate_bachelor,2,00400,2,1,01,1
2019-2019HU0684250-01,2019,96,33,18-34,graduate,1,00102,2,1,01,1
2019-2019HU0685431-01,2019,150,25,18-34,high_school_some_college,1,00400,2,1,01,1
2019-2019HU0685752-01,2019,67,57,50-64,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0685907-01,2019,48,26,18-34,high_school_some_college,5,00102,2,9,01,1
2019-2019HU0685907-02,2019,43,27,18-34,high_school_some_college,1,00102,1,1,01,1
2019-2019HU0686109-02,2019,240,20,18-34,high_school_some_college,6,00101,2,1,01,1
2019-2019HU0686149-01,2019,52,34,18-34,associate_bachelor,3,00300,1,1,01,1
2019-2019HU0686149-02,2019,32,29,18-34,associate_bachelor,2,00300,2,1,01,0
2019-2019HU0686611-01,2019,54,38,35-49,graduate,3,00103,2,1,01,1
2019-2019HU0687206-01,2019,46,43,35-49,associate_bachelor,2,00300,2,1,01,1
2019-2019HU0687206-02,2019,88,54,50-64,associate_bachelor,5,00300,1,1,01,1
2019-2019HU0687299-01,2019,48,63,50-64,high_school_some_college,1,00102,1,6,01,1
2019-2019HU0687299-02,2019,91,62,50-64,high_school_some_college,1,00102,2,6,01,1
2019-2019HU0687299-03,2019,91,60,50-64,high_school_some_college,1,00102,2,6,01,1
2019-2019HU0687299-04,2019,90,56,50-64,high_school_some_college,1,00102,2,6,01,1
2019-2019HU0687536-01,2019,83,50,50-64,graduate,5,00300,1,1,01,1
2019-2019HU0687536-02,2019,66,41,35-49,graduate,6,00300,2,6,01,1
2019-2019HU0688012-02,2019,73,62,50-64,graduate,4,00104,2,1,01,0
2019-2019HU0689235-01,2019,43,37,35-49,graduate,1,00201,2,1,01,1
2019-2019HU0689235-02,2019,35,36,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0689479-01,2019,217,32,18-34,associate_bachelor,1,00400,2,1,01,1
2019-2019HU0689862-01,2019,71,30,18-34,associate_bachelor,1,00104,2,1,01,1
2019-2019HU0689900-01,2019,68,64,50-64,graduate,1,00104,1,1,01,1
2019-2019HU0689900-02,2019,56,63,50-64,high_school_some_college,6,00104,2,1,01,1
2019-2019HU0691283-01,2019,53,40,35-49,associate_bachelor,1,00400,1,1,01,1
2019-2019HU0691283-02,2019,55,38,35-49,associate_bachelor,missing,00400,2,1,01,0
2019-2019HU0692331-01,2019,93,64,50-64,graduate,4,00104,1,1,01,1
2019-2019HU0692331-02,2019,77,64,50-64,associate_bachelor,missing,00104,2,1,01,0
2019-2019HU0693525-01,2019,49,60,50-64,high_school_some_college,1,00400,2,1,01,1
2019-2019HU0693901-01,2019,87,43,35-49,graduate,1,00300,2,1,01,1
2019-2019HU0693901-02,2019,75,45,35-49,high_school_some_college,2,00300,1,1,01,1
2019-2019HU0694370-01,2019,65,40,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU0694370-02,2019,62,41,35-49,graduate,1,00300,2,1,01,1
2019-2019HU0695154-01,2019,148,37,35-49,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0695179-01,2019,74,64,50-64,high_school_some_college,1,00201,2,1,01,0
2019-2019HU0695480-01,2019,79,34,18-34,graduate,6,00103,1,1,01,0
2019-2019HU0695480-02,2019,92,30,18-34,associate_bachelor,1,00103,2,1,01,1
2019-2019HU0695655-01,2019,43,44,35-49,associate_bachelor,6,00400,2,1,01,1
2019-2019HU0695655-02,2019,48,48,35-49,associate_bachelor,6,00400,1,1,01,1
2019-2019HU0695912-01,2019,54,59,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU0695912-02,2019,99,37,35-49,high_school_some_college,missing,00104,1,1,01,0
2019-2019HU0695940-01,2019,199,60,50-64,high_school_some_college,1,00102,1,2,10,1
2019-2019HU0695940-02,2019,149,57,50-64,high_school_some_college,1,00102,2,2,01,1
2019-2019HU0695994-01,2019,77,55,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0695994-02,2019,78,57,50-64,high_school_some_college,missing,00201,1,1,01,0
2019-2019HU0696033-01,2019,143,53,50-64,associate_bachelor,1,00400,1,1,01,1
2019-2019HU0696033-02,2019,132,55,50-64,associate_bachelor,4,00400,2,1,01,1
2019-2019HU0696788-01,2019,47,40,35-49,graduate,5,00300,1,1,01,1
2019-2019HU0697374-02,2019,63,62,50-64,high_school_some_college,missing,00102,1,1,02,0
2019-2019HU0698067-01,2019,117,52,50-64,associate_bachelor,1,00101,2,1,01,1
2019-2019HU0698911-01,2019,26,40,35-49,associate_bachelor,5,00201,1,1,01,1
2019-2019HU0699446-01,2019,50,48,35-49,high_school_some_college,3,00102,1,2,01,1
2019-2019HU0699446-02,2019,45,46,35-49,below_high_school,1,00102,2,2,01,1
2019-2019HU0699446-03,2019,67,19,18-34,high_school_some_college,missing,00102,2,2,01,0
2019-2019HU0699525-01,2019,71,41,35-49,graduate,4,00104,2,1,01,1
2019-2019HU0699525-02,2019,63,44,35-49,associate_bachelor,1,00104,1,1,01,1
2019-2019HU0699662-01,2019,91,60,50-64,graduate,1,00201,2,1,01,0
2019-2019HU0699662-02,2019,95,59,50-64,graduate,1,00201,1,1,01,1
2019-2019HU0700297-01,2019,42,57,50-64,below_high_school,1,00201,2,1,01,1
2019-2019HU0700297-02,2019,43,59,50-64,below_high_school,1,00201,1,1,01,1
2019-2019HU0700297-03,2019,57,22,18-34,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0700621-01,2019,68,60,50-64,graduate,1,00201,2,1,01,1
2019-2019HU0700621-02,2019,70,60,50-64,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0700621-03,2019,78,28,18-34,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0700920-03,2019,105,53,50-64,high_school_some_college,1,00102,1,1,01,1
2019-2019HU0700975-02,2019,97,53,50-64,associate_bachelor,1,00400,1,1,01,1
2019-2019HU0700975-03,2019,103,21,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019HU0700975-04,2019,64,19,18-34,high_school_some_college,missing,00400,1,1,01,0
2019-2019HU0700975-05,2019,92,54,50-64,associate_bachelor,3,00400,2,1,01,1
2019-2019HU0701151-01,2019,69,51,50-64,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0702010-01,2019,55,57,50-64,associate_bachelor,missing,00300,2,1,01,0
2019-2019HU0702010-02,2019,56,59,50-64,high_school_some_college,1,00300,1,1,01,1
2019-2019HU0702010-03,2019,91,21,18-34,associate_bachelor,1,00300,2,1,01,1
2019-2019HU0702715-01,2019,53,27,18-34,graduate,2,00104,2,1,01,1
2019-2019HU0702715-02,2019,55,29,18-34,associate_bachelor,1,00104,1,1,01,1
2019-2019HU0702748-01,2019,61,33,18-34,associate_bachelor,2,00101,2,1,01,1
2019-2019HU0702748-02,2019,63,37,35-49,high_school_some_college,1,00101,1,1,01,1
2019-2019HU0702815-01,2019,69,64,50-64,high_school_some_college,5,00104,1,1,01,1
2019-2019HU0702815-02,2019,56,62,50-64,below_high_school,1,00104,2,1,01,1
2019-2019HU0702851-01,2019,151,30,18-34,associate_bachelor,1,00102,1,1,01,1
2019-2019HU0702851-02,2019,137,29,18-34,associate_bachelor,1,00102,2,1,01,1
2019-2019HU0702978-01,2019,32,46,35-49,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0702978-02,2019,42,48,35-49,associate_bachelor,1,00201,1,1,01,1
2019-2019HU0702978-03,2019,34,20,18-34,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0703113-01,2019,47,44,35-49,associate_bachelor,1,00201,1,1,01,1
2019-2019HU0703113-02,2019,57,41,35-49,high_school_some_college,6,00201,2,1,01,1
2019-2019HU0703708-02,2019,39,64,50-64,below_high_school,1,00102,2,2,01,1
2019-2019HU0703719-01,2019,184,50,50-64,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0703719-02,2019,109,56,50-64,high_school_some_college,3,00300,1,1,01,1
2019-2019HU0703719-03,2019,176,21,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0703890-01,2019,91,26,18-34,high_school_some_college,1,00103,1,2,01,1
2019-2019HU0703890-02,2019,170,28,18-34,high_school_some_college,1,00103,1,2,01,0
2019-2019HU0704025-01,2019,32,51,50-64,associate_bachelor,1,00400,1,1,01,1
2019-2019HU0704535-02,2019,67,61,50-64,high_school_some_college,1,00104,2,1,01,0
2019-2019HU0705609-01,2019,63,46,35-49,graduate,2,00300,2,1,01,1
2019-2019HU0705609-02,2019,93,44,35-49,graduate,1,00300,1,1,19,1
2019-2019HU0705771-01,2019,64,22,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0705771-02,2019,92,32,18-34,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0705854-01,2019,446,21,18-34,high_school_some_college,1,00400,2,1,01,0
2019-2019HU0706413-01,2019,24,20,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019HU0706413-02,2019,19,19,18-34,high_school_some_college,1,00400,1,1,01,0
2019-2019HU0706413-03,2019,20,19,18-34,high_school_some_college,4,00400,1,1,01,1
2019-2019HU0706729-01,2019,40,57,50-64,high_school_some_college,1,00103,1,8,05,1
2019-2019HU0706729-02,2019,45,57,50-64,below_high_school,6,00103,2,8,05,1
2019-2019HU0708224-01,2019,51,51,50-64,associate_bachelor,2,00300,2,1,01,1
2019-2019HU0708224-02,2019,48,55,50-64,graduate,3,00300,1,1,01,1
2019-2019HU0708224-03,2019,73,21,18-34,associate_bachelor,3,00300,1,1,01,1
2019-2019HU0708224-04,2019,53,19,18-34,high_school_some_college,1,00300,1,1,01,1
2019-2019HU0708686-01,2019,540,59,50-64,high_school_some_college,1,00103,1,8,05,1
2019-2019HU0708983-01,2019,71,53,50-64,graduate,2,00300,1,1,01,1
2019-2019HU0708983-02,2019,73,53,50-64,graduate,4,00300,2,1,01,1
2019-2019HU0708983-03,2019,119,23,18-34,associate_bachelor,2,00300,1,1,01,0
2019-2019HU0708983-04,2019,67,18,18-34,below_high_school,1,00300,2,1,01,1
2019-2019HU0708993-01,2019,146,33,18-34,associate_bachelor,1,00102,2,8,03,1
2019-2019HU0709215-01,2019,180,45,35-49,high_school_some_college,7,00102,2,8,05,1
2019-2019HU0709215-02,2019,264,38,35-49,high_school_some_college,1,00102,1,8,02,1
2019-2019HU0709215-03,2019,577,28,18-34,high_school_some_college,1,00102,1,8,05,1
2019-2019HU0709215-04,2019,266,20,18-34,high_school_some_college,1,00102,2,8,05,1
2019-2019HU0709423-01,2019,119,24,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0709423-02,2019,162,19,18-34,high_school_some_college,1,00201,2,2,01,1
2019-2019HU0709423-03,2019,119,26,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0709852-01,2019,83,34,18-34,graduate,1,00103,2,1,01,1
2019-2019HU0709852-02,2019,56,28,18-34,graduate,1,00103,1,1,01,1
2019-2019HU0710006-01,2019,44,46,35-49,high_school_some_college,1,00102,2,2,01,1
2019-2019HU0710006-02,2019,50,49,35-49,graduate,9,00102,1,2,01,0
2019-2019HU0711620-01,2019,142,50,50-64,associate_bachelor,1,00102,2,1,01,1
2019-2019HU0712185-01,2019,73,48,35-49,associate_bachelor,2,00300,2,1,01,1
2019-2019HU0712185-02,2019,69,49,35-49,high_school_some_college,1,00300,1,1,01,1
2019-2019HU0713716-01,2019,97,59,50-64,high_school_some_college,3,00101,2,1,01,1
2019-2019HU0713716-03,2019,119,21,18-34,associate_bachelor,1,00101,2,1,01,1
2019-2019HU0713842-01,2019,36,60,50-64,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0714301-01,2019,93,38,35-49,associate_bachelor,2,00201,1,1,01,1
2019-2019HU0714301-02,2019,137,33,18-34,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0714313-01,2019,54,37,35-49,graduate,6,00102,2,1,01,1
2019-2019HU0714313-02,2019,52,41,35-49,high_school_some_college,1,00102,1,1,01,1
2019-2019HU0714597-01,2019,93,58,50-64,high_school_some_college,6,00300,1,1,01,1
2019-2019HU0714696-01,2019,141,31,18-34,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0714696-02,2019,97,30,18-34,graduate,1,00201,2,1,01,1
2019-2019HU0716241-01,2019,176,35,35-49,below_high_school,1,00103,1,8,07,1
2019-2019HU0716241-02,2019,198,32,18-34,high_school_some_college,1,00103,2,8,07,1
2019-2019HU0716396-01,2019,236,55,50-64,associate_bachelor,1,00300,2,1,01,1
2019-2019HU0716750-03,2019,46,46,35-49,associate_bachelor,3,00201,2,1,01,1
2019-2019HU0716920-01,2019,86,45,35-49,associate_bachelor,3,00102,1,1,01,1
2019-2019HU0716920-02,2019,57,35,35-49,graduate,2,00102,2,1,01,1
2019-2019HU0717378-01,2019,34,55,50-64,high_school_some_college,4,00104,1,1,01,1
2019-2019HU0717378-02,2019,44,53,50-64,high_school_some_college,1,00104,2,1,01,1
2019-2019HU0717464-01,2019,93,48,35-49,graduate,1,00102,1,1,01,1
2019-2019HU0717464-02,2019,71,49,35-49,associate_bachelor,6,00102,2,1,01,1
2019-2019HU0717555-01,2019,51,49,35-49,graduate,1,00400,2,1,01,1
2019-2019HU0717555-02,2019,49,50,50-64,high_school_some_college,1,00400,1,1,01,1
2019-2019HU0717772-01,2019,98,46,35-49,graduate,2,00103,1,1,01,1
2019-2019HU0717772-02,2019,68,55,50-64,graduate,2,00103,2,1,01,1
2019-2019HU0717936-01,2019,45,57,50-64,associate_bachelor,1,00300,1,1,01,0
2019-2019HU0718089-01,2019,225,56,50-64,high_school_some_college,1,00400,1,1,01,1
2019-2019HU0718089-02,2019,235,54,50-64,high_school_some_college,1,00400,2,1,01,1
2019-2019HU0718158-01,2019,94,64,50-64,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0718158-02,2019,100,59,50-64,graduate,2,00201,1,1,01,0
2019-2019HU0719038-02,2019,117,61,50-64,high_school_some_college,missing,00103,2,2,01,0
2019-2019HU0719038-03,2019,398,35,35-49,high_school_some_college,1,00103,1,2,01,1
2019-2019HU0719455-01,2019,52,61,50-64,associate_bachelor,1,00400,2,1,01,1
2019-2019HU0719455-02,2019,47,64,50-64,graduate,2,00400,1,1,01,1
2019-2019HU0719610-03,2019,284,42,35-49,below_high_school,missing,00201,1,1,01,0
2019-2019HU0720225-02,2019,26,61,50-64,associate_bachelor,1,00102,1,1,01,1
2019-2019HU0720510-01,2019,33,57,50-64,high_school_some_college,1,00400,1,1,01,1
2019-2019HU0720510-02,2019,94,20,18-34,associate_bachelor,missing,00400,2,1,01,0
2019-2019HU0720510-03,2019,43,56,50-64,associate_bachelor,missing,00400,1,1,01,0
2019-2019HU0720609-01,2019,94,57,50-64,associate_bachelor,1,00201,1,1,01,0
2019-2019HU0720609-02,2019,91,56,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0720723-01,2019,52,60,50-64,high_school_some_college,missing,00102,2,1,01,0
2019-2019HU0721039-01,2019,90,31,18-34,high_school_some_college,1,00104,1,1,01,1
2019-2019HU0721039-02,2019,99,39,35-49,high_school_some_college,1,00104,2,1,01,1
2019-2019HU0721197-01,2019,78,48,35-49,associate_bachelor,2,00300,2,1,01,1
2019-2019HU0721197-02,2019,75,49,35-49,high_school_some_college,5,00300,1,1,01,1
2019-2019HU0721314-01,2019,72,64,50-64,associate_bachelor,2,00400,2,1,01,1
2019-2019HU0721389-02,2019,148,54,50-64,below_high_school,1,00300,1,9,01,1
2019-2019HU0721569-01,2019,50,56,50-64,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0721702-02,2019,349,52,50-64,high_school_some_college,1,00101,1,1,01,1
2019-2019HU0722361-01,2019,64,61,50-64,associate_bachelor,1,00201,1,1,01,1
2019-2019HU0722361-02,2019,66,50,50-64,high_school_some_college,6,00201,2,1,01,1
2019-2019HU0722369-01,2019,72,45,35-49,associate_bachelor,1,00104,2,1,01,1
2019-2019HU0722369-02,2019,69,54,50-64,high_school_some_college,1,00104,1,1,01,1
2019-2019HU0723150-01,2019,164,33,18-34,high_school_some_college,1,00102,2,2,01,1
2019-2019HU0724111-01,2019,105,52,50-64,graduate,4,00101,1,1,01,0
2019-2019HU0724111-02,2019,138,51,50-64,associate_bachelor,1,00101,2,1,01,1
2019-2019HU0724111-03,2019,171,25,18-34,high_school_some_college,1,00101,1,1,01,0
2019-2019HU0724111-04,2019,122,23,18-34,associate_bachelor,1,00101,1,1,01,1
2019-2019HU0724111-05,2019,124,18,18-34,below_high_school,3,00101,1,1,01,1
2019-2019HU0724187-01,2019,93,52,50-64,graduate,3,00400,2,1,01,1
2019-2019HU0724187-02,2019,97,53,50-64,associate_bachelor,5,00400,1,1,01,1
2019-2019HU0725672-01,2019,51,36,35-49,graduate,5,00102,2,1,01,0
2019-2019HU0725672-02,2019,49,39,35-49,associate_bachelor,1,00102,1,1,01,1
2019-2019HU0725872-01,2019,70,31,18-34,high_school_some_college,missing,00300,2,1,05,0
2019-2019HU0725872-02,2019,64,36,35-49,associate_bachelor,1,00300,2,1,01,1
2019-2019HU0726001-01,2019,80,33,18-34,associate_bachelor,1,00400,2,1,01,1
2019-2019HU0726001-02,2019,75,38,35-49,high_school_some_college,1,00400,1,1,01,1
2019-2019HU0726347-01,2019,77,49,35-49,high_school_some_college,5,00400,1,1,03,1
2019-2019HU0726347-02,2019,31,54,50-64,graduate,1,00400,2,1,01,1
2019-2019HU0726501-01,2019,73,34,18-34,graduate,1,00102,2,1,01,1
2019-2019HU0726501-02,2019,63,37,35-49,high_school_some_college,1,00102,1,1,01,1
2019-2019HU0727161-03,2019,79,64,50-64,high_school_some_college,missing,00201,1,1,01,0
2019-2019HU0727549-01,2019,162,50,50-64,high_school_some_college,7,00201,1,1,01,1
2019-2019HU0727549-02,2019,142,50,50-64,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0727799-01,2019,92,28,18-34,associate_bachelor,1,00201,1,1,01,1
2019-2019HU0727799-02,2019,81,28,18-34,associate_bachelor,1,00201,2,1,01,1
2019-2019HU0728041-01,2019,91,47,35-49,graduate,7,00300,2,1,01,1
2019-2019HU0728041-02,2019,100,44,35-49,associate_bachelor,1,00300,1,1,01,1
2019-2019HU0728878-01,2019,105,54,50-64,graduate,1,00201,1,1,01,1
2019-2019HU0728878-02,2019,104,46,35-49,high_school_some_college,missing,00201,2,1,01,0
2019-2019HU0728989-01,2019,62,49,35-49,associate_bachelor,2,00102,2,1,01,0
2019-2019HU0728989-02,2019,80,49,35-49,associate_bachelor,1,00102,1,1,01,1
2019-2019HU0728989-03,2019,56,18,18-34,below_high_school,1,00102,2,1,01,1
2019-2019HU0729009-01,2019,183,47,35-49,high_school_some_college,1,00103,2,9,05,1
2019-2019HU0729009-02,2019,259,49,35-49,below_high_school,1,00103,1,9,05,1
2019-2019HU0729606-01,2019,58,44,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0729778-01,2019,71,62,50-64,associate_bachelor,1,00103,1,1,01,1
2019-2019HU0729778-02,2019,72,63,50-64,associate_bachelor,2,00103,2,1,01,0
2019-2019HU0731207-01,2019,85,64,50-64,graduate,1,00201,1,1,01,1
2019-2019HU0732381-01,2019,57,63,50-64,associate_bachelor,6,00101,1,1,01,1
2019-2019HU0732381-02,2019,52,63,50-64,associate_bachelor,3,00101,2,1,01,1
2019-2019HU0733363-01,2019,106,35,35-49,associate_bachelor,3,00104,1,1,01,1
2019-2019HU0733363-02,2019,143,35,35-49,high_school_some_college,1,00104,2,6,01,1
2019-2019HU0733707-01,2019,107,47,35-49,associate_bachelor,2,00103,1,1,01,1
2019-2019HU0733829-01,2019,78,56,50-64,associate_bachelor,1,00400,1,1,01,1
2019-2019HU0733829-02,2019,81,53,50-64,graduate,1,00400,2,1,01,1
2019-2019HU0734062-01,2019,47,42,35-49,high_school_some_college,1,00400,1,1,01,1
2019-2019HU0734062-02,2019,48,37,35-49,associate_bachelor,1,00400,2,1,01,1
2019-2019HU0734212-01,2019,295,29,18-34,associate_bachelor,2,00104,1,1,01,1
2019-2019HU0734495-01,2019,56,41,35-49,graduate,1,00201,2,1,01,1
2019-2019HU0734495-02,2019,77,49,35-49,associate_bachelor,1,00201,1,1,01,1
2019-2019HU0734780-01,2019,26,24,18-34,associate_bachelor,3,00103,2,1,01,1
2019-2019HU0734780-02,2019,77,26,18-34,associate_bachelor,3,00103,2,1,01,1
2019-2019HU0734780-03,2019,51,24,18-34,associate_bachelor,3,00103,2,1,01,1
2019-2019HU0735287-01,2019,60,38,35-49,associate_bachelor,2,00201,2,1,01,1
2019-2019HU0735287-02,2019,49,44,35-49,high_school_some_college,1,00201,1,1,01,1
2019-2019HU0735332-01,2019,63,41,35-49,high_school_some_college,2,00300,1,1,01,1
2019-2019HU0735332-02,2019,53,44,35-49,high_school_some_college,1,00300,2,1,01,1
2019-2019HU0735839-01,2019,88,30,18-34,associate_bachelor,1,00400,2,1,01,1
2019-2019HU0735839-03,2019,274,30,18-34,high_school_some_college,1,00400,1,2,01,0
2019-2019HU0735963-01,2019,96,36,35-49,high_school_some_college,1,00102,2,1,03,1
2019-2019HU0735963-02,2019,96,41,35-49,high_school_some_college,1,00102,1,1,03,1
2019-2019HU0735963-03,2019,169,21,18-34,high_school_some_college,1,00102,1,1,03,1
2019-2019HU0736161-01,2019,198,45,35-49,high_school_some_college,1,00201,2,1,01,1
2019-2019HU0737015-01,2019,101,29,18-34,associate_bachelor,1,00300,1,1,01,1
2019-2019HU0737015-02,2019,276,25,18-34,associate_bachelor,1,00300,1,8,02,1
